review;;
"1447051944065855489	1447051944065855489	2021-10-10 11:10:43 SE Asia Standard Time	2021-10-10	11:10:43	+0700	2650421658	ngkongroses	Call me Ngkong Roses #vaccinated.		Alhamdulillah, kebijakan PPKM pemerintah Presiden Jokowi menuai hasil bagus, tentu ini berkat kedisiplinan masyarakat juga. Namun jangan lengah, tetap prokes ya lur Jatim dan Surabaya.  https://t.co/3LgNPLs3lF	in	[]	['https://www.cnnindonesia.com/nasional/20211010081646-20-705712/covid-turun-surabaya-dipastikan-zona-hijau']	[]	4	15	57	[]	[]	https://twitter.com/NgkongRoses/status/1447051944065855489	False		0								[]				;;,,,,,,,,,,";;
"1446648075078881283	1446648075078881283	2021-10-09 08:25:53 SE Asia Standard Time	2021-10-09	08:25:53	+0700	1215611682363338752	et3k3wer_	🔥 Ɇ₮Ɇ₭Ɇ₩ɆⱤ 🔥		Terlalu banyak mengkritik kebijakan dan kepemimpinan Pak Anies dijakarta, mereka lupa klo punya kader dan cabang di surabaya yg kena kasus Korupsi Dana Banpol #Bangsat_Istana #Bangsat_Istana Partai Sakit Indonesia  https://t.co/rOlUS3SsVP	in	[]	[]	['https://pbs.twimg.com/media/FBOGwGwVUAASeoV.jpg']	6	9	37	['bangsat_istana', 'bangsat_istana']	[]	https://twitter.com/eT3k3WeR_/status/1446648075078881283	False		1	https://pbs.twimg.com/media/FBOGwGwVUAASeoV.jpg							[]				;;,,,,,,,,,,";;
"1445918869906931715	1445918869906931715	2021-10-07 08:08:17 SE Asia Standard Time	2021-10-07	08:08:17	+0700	1579306262	prokopimkwb	Prokopim Kota Batu		Export Center Surabaya (ECS) menggelar sosialisasi tentang kebijakan ekspor dan informasi peluang pasar dalam mendorong peningkatan ekspor nasional di Hotel El Kartika Wijaya, Rabu (6/10).   https://t.co/k1OtH0k7NP  https://t.co/sv3l8uhZI7	in	[]	['https://www.instagram.com/p/CUroFYhPWJi/?utm_source=ig_web_copy_link']	['https://pbs.twimg.com/media/FBDvgkbXMAA_KaC.jpg', 'https://pbs.twimg.com/media/FBDvglLXsAQaBrb.jpg', 'https://pbs.twimg.com/media/FBDvgl7WEAMYKyp.jpg', 'https://pbs.twimg.com/media/FBDvgmYXEAEo8Bc.jpg']	0	0	0	[]	[]	https://twitter.com/prokopimkwb/status/1445918869906931715	False		1	https://pbs.twimg.com/media/FBDvgkbXMAA_KaC.jpg							[]				;;,,,,,,,,,,";;
"1445867901634760707	1445867901634760707	2021-10-07 04:45:45 SE Asia Standard Time	2021-10-07	04:45:45	+0700	3002773092	antarajatimcom	Antara Jatim		Pemerintah Kota Surabaya mencabut kebijakan karantina khusus bagi atlet dan ofisial usai mengikuti PON XX Papua 2021.   https://t.co/EPYTecV472	in	[]	['https://jatim.antaranews.com/berita/532665/pemkot-surabaya-cabut-kebijakan-karantina-atlet-dan-ofisial-usai-pon-xx']	[]	0	0	0	[]	[]	https://twitter.com/antarajatimcom/status/1445867901634760707	False		0								[]				";;,,,,,,,,,,
"1445783616097685514	1445783616097685514	2021-10-06 23:10:50 SE Asia Standard Time	2021-10-06	23:10:50	+0700	79130206	jpnncom	JPNN.com		Pemkot Surabaya akhirnya mencabut kebijakan karantina khusus bagi atlet dan ofisial yang baru pulang mengikuti PON XX Papua 2021. #PONPapua  https://t.co/VCtdY0B869	in	[]	['https://jatim.jpnn.com/dadi-omongan/7045/ditentang-koni-jatim-pemkot-surabaya-urung-karantina-atlet-peserta-pon-papua']	[]	0	0	0	['ponpapua']	[]	https://twitter.com/jpnncom/status/1445783616097685514	False		0								[]				";;,,,,,,,,,,
"1445772763998736392	1445772762186870796	2021-10-06 22:27:42 SE Asia Standard Time	2021-10-06	22:27:42	+0700	79130206	jpnncom	JPNN.com		#BeritaTerpopuler Usai Diprotes KONI Jatim, Pemkot Surabaya Cabut Kebijakan Isolasi Atlet dan Ofisial. #KONI    https://t.co/JSjGDsn8yO	in	[]	['https://m.jpnn.com/news/usai-diprotes-koni-jatim-pemkot-surabaya-cabut-kebijakan-isolasi-atlet-dan-ofisial']	[]	1	0	0	['beritaterpopuler', 'koni']	[]	https://twitter.com/jpnncom/status/1445772763998736392	False		0								[]				;;,,,,,,,,,,";;
"1445661645351505921	1445661645351505921	2021-10-06 15:06:10 SE Asia Standard Time	2021-10-06	15:06:10	+0700	759692754985242625	kumparan	kumparan		Berdasar kebijakan dalam Inmendagri Nomor 47 Tahun 2021 tentang PPKM Level 4, Level 3, dan Level 2 COVID-19 di wilayah Jawa dan Bali, status Surabaya masih berada di level 3. #publisherstory  https://t.co/O2Bq4Mm0iD	in	[]	['https://kumparan.com/beritaanaksurabaya/ini-penyebab-surabaya-masih-level-3-1wfTleL3QhM?utm_medium=post&utm_source=Twitter&utm_campaign=int']	[]	0	0	0	['publisherstory']	[]	https://twitter.com/kumparan/status/1445661645351505921	False		0								[]				;;,,,,,,,,,,";;
"1445660430492336130	1445660430492336130	2021-10-06 15:01:20 SE Asia Standard Time	2021-10-06	15:01:20	+0700	1081055512072925184	avadakdavras	nini🖤		tolong kalo bikin kebijakan jangan mendadak @ prodi ilmu komunikasi upn veteran jawa timur gue masih untung stay di surabaya, temen temen gue yang di rumah kasian fak, kalo kampus mau ngasih dana akomodasi mah gapapa dikira bolak balik rumah-surabaya gapake duit apa?	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/avadakdavras/status/1445660430492336130	False		0								[]				;;,,,,,,,,,,";;
"1445628899493253120	1445628899493253120	2021-10-06 12:56:02 SE Asia Standard Time	2021-10-06	12:56:02	+0700	1554019722	abadikinicom	Abadikini.com		Menuai Protes Wali Kota Surabaya Revisi Kebijakan Karantina untuk Atlit Jatim PON XX Papua  https://t.co/Ct8vqrmols	in	[]	['http://dlvr.it/S90k8K']	[]	0	0	0	[]	[]	https://twitter.com/abadikinicom/status/1445628899493253120	False		0								[]				";;,,,,,,,,,,
"1445583062943748098	1445580220266803200	2021-10-06 09:53:54 SE Asia Standard Time	2021-10-06	09:53:54	+0700	2254654273	contactap2	Contact Center AP II		@blueniceee Halo kak Sherly. Kami informasikan, kebijakan masa berlaku disesuaikan dgn kebijakan KKP Bandara keberangkatan. Untuk keberangkatan dari Bandara Juanda Surabaya tujuan Balikpapan silahkan berkoordinasi dgn PT. Angkasa Pura I melalui @angkasapura172 ya kak. Tks. -Airin	in	[{'screen_name': 'angkasapura172', 'name': '@angkasapura172', 'id': '4811457367'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/contactap2/status/1445583062943748098	False		0								[{'screen_name': 'blueniceee', 'name': 'Sherly', 'id': '1391003697853784067'}]				;;,,,,,,,,,,";;
"1445560427736272916	1445560427736272916	2021-10-06 08:23:57 SE Asia Standard Time	2021-10-06	08:23:57	+0700	775919329103585280	equityworld_sby	PT Equityworld Futur		PT Equityworld Futures Surabaya: Equity World Surabaya : Dua pembuat kebijakan Fed telah mengundurkan diri setelah pengungkapan perdagangan investasi mereka  https://t.co/U8qEdI63H7	in	[]	['https://ptequityworldsurabaya.blogspot.com/2021/10/equity-world-surabaya-dua-pembuat.html']	[]	0	0	0	[]	[]	https://twitter.com/equityworld_sby/status/1445560427736272916	False		0								[]				";;,,,,,,,,,,
"1445309287467655170	1445303272210722821	2021-10-05 15:46:01 SE Asia Standard Time	2021-10-05	15:46:01	+0700	2254654273	contactap2	Contact Center AP II		@bintangsp__ Halo kak @bintangsp__. Kami informasikan, kebijakan masa berlaku disesuaikan dgn kebijakan KKP Bandara keberangkatan. untuk keberangkatan dari Bandara Juanda Surabaya silahkan berkoordinasi dgn PT. Angkasa Pura I melalui @angkasapura172 ya kak. Tks. -Airin	in	[{'screen_name': 'bintangsp__', 'name': '🇮🇩', 'id': '66793903'}, {'screen_name': 'angkasapura172', 'name': '@angkasapura172', 'id': '4811457367'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/contactap2/status/1445309287467655170	False		0								[{'screen_name': 'bintangsp__', 'name': '🇮🇩', 'id': '66793903'}]				;;,,,,,,,,,,";;
"1445189995707318272	1444475668801089539	2021-10-05 07:51:59 SE Asia Standard Time	2021-10-05	07:51:59	+0700	1118179012474363905	hendrongep2	hendrongep2		@rezaadinu22 @Lelaki_5unyi Setuju... Memang pantasnya nyapu sama atur lalin. Tidak ada kebijakan strategis sebagai pejabat. Di surabaya juga bikin taman aja. Proyek jembatan kenjeran abal2, pasar ikan juga zonk habiskan dana aja. Apalagi proyek bodoh jalan beton diatas sungai  bakal jadi bencana banjir.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/hendrongep2/status/1445189995707318272	False		0								[{'screen_name': 'rezaadinu22', 'name': 'Reza', 'id': '1244126625215565825'}, {'screen_name': 'Lelaki_5unyi', 'name': 'Lαทջ¡Շ Aώℯℛα★᭄ꦿ᭄ꦿ', 'id': '1338837291385556992'}]				;;,,,,,,,,,,";;
"1444990684633567235	1444990684633567235	2021-10-04 18:40:00 SE Asia Standard Time	2021-10-04	18:40:00	+0700	527080951	urbanasiacom	Urbanasia		Kembali dibuka, berikut peraturan dan kebijakan pemerintah mengenai tata tertib masuk kebun binatang Surabaya!  https://t.co/O5TjmS6kA4	in	[]	['https://www.urbanasia.com/kebun-binatang-surabaya-kembali-buka-cek-syarat-dan-aturannya-U44233']	[]	0	0	0	[]	[]	https://twitter.com/urbanasiacom/status/1444990684633567235	False		0								[]				;;,,,,,,,,,,";;
"1444915247320494080	1444915247320494080	2021-10-04 13:40:14 SE Asia Standard Time	2021-10-04	13:40:14	+0700	1102755830040944641	partisanpsby	GWS PERSEBAYA		Toh sebelum adanya Dokumentasi Supporter Persis Lagi nobar, Banyak kok malah yang broadcast adanya Nobar dibeberapa sudut Kota manapun tak terkecuali Surabaya. Sekarang malah adanya Ketimpangan kebijakan Antara Liga 1&amp;""2 sama PON Hehe,""Emang Pada dasarnya Aneh aja ini Negara.	in	[]	[]	[]	1	3	12	[]	[]	https://twitter.com/PartisanPSBY/status/1444915247320494080	False	https://twitter.com/persisfansstyle/status/1444902518182453248	0								[]				""""";,,,,,,,,,;
